#,time,well_pump,new_fridge,water_heater,old_fridge
8890,02/17/2021 05:03:36 PM,0.134,0.696,0.098,0.757
8891,02/17/2021 05:04:36 PM,0.134,0.708,0.073,0.757
8892,02/17/2021 05:05:36 PM,0.134,0.696,0.073,0.757
8893,02/17/2021 05:06:36 PM,0.134,0.696,0.073,0.757
8894,02/17/2021 05:07:36 PM,0.134,0.708,0.073,0.757
8895,02/17/2021 05:08:36 PM,0.134,0.696,0.098,0.733
8896,02/17/2021 05:09:36 PM,0.122,0.708,0.098,0.757
8897,02/17/2021 05:10:36 PM,0.147,0.696,0.098,0.757
8898,02/17/2021 05:11:36 PM,0.134,0.696,0.073,0.733
8899,02/17/2021 05:12:36 PM,0.122,0.696,0.073,0.757
8900,02/17/2021 05:13:36 PM,0.134,0.696,0.098,0.733
8901,02/17/2021 05:14:36 PM,0.134,0.696,0.098,0.733
8902,02/17/2021 05:15:36 PM,0.134,0.696,0.073,0.733
8903,02/17/2021 05:16:36 PM,0.122,0.696,0.098,0.757
8904,02/17/2021 05:17:36 PM,0.122,0.708,0.073,0.733
8905,02/17/2021 05:18:36 PM,0.147,0.696,0.098,0.733
8906,02/17/2021 05:19:36 PM,0.147,0.696,0.073,0.733
8907,02/17/2021 05:20:36 PM,0.147,0.696,0.073,0.733
8908,02/17/2021 05:21:36 PM,0.147,0.696,0.073,0.733
8909,02/17/2021 05:22:36 PM,0.147,0.684,0.073,0.733
8910,02/17/2021 05:23:36 PM,0.122,0.696,0.073,0.733
8911,02/17/2021 05:24:36 PM,0.134,0.696,0.073,0.733
8912,02/17/2021 05:25:36 PM,0.134,0.684,0.073,0.733
8913,02/17/2021 05:26:36 PM,0.134,0.696,0.098,0.733
8914,02/17/2021 05:27:36 PM,0.134,0.696,0.098,0.733
8915,02/17/2021 05:28:36 PM,0.134,0.696,0.098,0.733
8916,02/17/2021 05:29:36 PM,0.147,0.696,0.073,0.733
8917,02/17/2021 05:30:36 PM,0.134,0.696,0.073,0.733
8918,02/17/2021 05:31:36 PM,0.134,0.696,0.073,0.757
8919,02/17/2021 05:32:36 PM,0.134,0.696,0.073,0.733
8920,02/17/2021 05:33:36 PM,0.134,0.696,0.073,0.733
8921,02/17/2021 05:34:36 PM,0.134,0.696,0.073,0.733
8922,02/17/2021 05:35:36 PM,0.134,0.696,0.073,0.708
8923,02/17/2021 05:36:36 PM,0.110,0.696,0.098,0.733
8924,02/17/2021 05:37:36 PM,0.134,0.696,0.098,0.733
8925,02/17/2021 05:38:36 PM,0.122,0.696,0.073,0.733
8926,02/17/2021 05:39:36 PM,0.134,0.696,0.098,0.733
8927,02/17/2021 05:40:36 PM,0.134,0.696,0.073,0.733
8928,02/17/2021 05:41:36 PM,0.110,0.696,0.073,0.733
8929,02/17/2021 05:42:36 PM,0.122,0.696,0.073,0.733
8930,02/17/2021 05:43:36 PM,0.134,0.696,0.073,0.733
8931,02/17/2021 05:44:36 PM,0.134,0.696,0.073,0.733
8932,02/17/2021 05:45:36 PM,0.134,0.684,0.073,0.733
8933,02/17/2021 05:46:36 PM,0.134,0.696,0.073,0.733
8934,02/17/2021 05:47:36 PM,0.110,0.696,0.073,0.733
8935,02/17/2021 05:48:36 PM,0.134,0.696,0.073,0.708
8936,02/17/2021 05:49:36 PM,0.134,0.684,0.098,0.708
8937,02/17/2021 05:50:36 PM,0.122,0.696,0.073,0.733
8938,02/17/2021 05:51:36 PM,0.134,0.696,0.098,0.708
8939,02/17/2021 05:52:36 PM,0.134,0.696,0.073,0.708
8940,02/17/2021 05:53:36 PM,0.134,0.708,0.098,0.733
8941,02/17/2021 05:54:36 PM,0.134,0.708,17.900,0.806
8942,02/17/2021 05:55:36 PM,0.122,0.696,17.827,0.781
8943,02/17/2021 05:56:36 PM,0.134,0.696,17.778,0.781
8944,02/17/2021 05:57:36 PM,0.134,0.708,17.680,0.781
8945,02/17/2021 05:58:36 PM,0.134,0.708,17.753,0.781
8946,02/17/2021 05:59:36 PM,0.122,0.708,17.778,0.806
8947,02/17/2021 06:00:36 PM,0.122,0.696,17.753,0.781
8948,02/17/2021 06:01:36 PM,0.122,0.696,17.802,0.806
8949,02/17/2021 06:02:36 PM,0.134,0.696,17.802,0.781
8950,02/17/2021 06:03:36 PM,0.122,0.696,17.851,0.806
8951,02/17/2021 06:04:36 PM,0.110,0.696,17.851,0.806
8952,02/17/2021 06:05:36 PM,0.122,0.696,17.851,0.781
8953,02/17/2021 06:06:36 PM,0.098,0.696,17.875,0.781
8954,02/17/2021 06:07:36 PM,0.110,0.696,17.851,0.806
8955,02/17/2021 06:08:36 PM,0.110,0.696,17.827,0.781
8956,02/17/2021 06:09:36 PM,0.122,0.696,17.851,0.781
8957,02/17/2021 06:10:36 PM,0.122,0.684,17.827,0.781
8958,02/17/2021 06:11:36 PM,0.098,0.696,17.827,0.781
8959,02/17/2021 06:12:36 PM,0.122,0.696,17.827,0.781
8960,02/17/2021 06:13:36 PM,0.122,0.696,17.827,0.781
8961,02/17/2021 06:14:36 PM,0.122,0.696,17.851,0.781
8962,02/17/2021 06:15:36 PM,0.110,0.696,17.875,0.781
8963,02/17/2021 06:16:36 PM,0.134,0.696,17.924,0.806
8964,02/17/2021 06:17:36 PM,0.110,0.684,17.900,0.781
8965,02/17/2021 06:18:36 PM,0.122,0.696,17.875,0.781
8966,02/17/2021 06:19:36 PM,0.122,0.696,17.851,0.781
8967,02/17/2021 06:20:36 PM,0.098,0.696,17.827,0.806
8968,02/17/2021 06:21:36 PM,0.122,0.696,17.875,0.781
8969,02/17/2021 06:22:36 PM,0.134,0.684,17.827,0.781
8970,02/17/2021 06:23:36 PM,0.098,0.684,17.851,0.781
8971,02/17/2021 06:24:36 PM,0.122,0.684,17.827,0.781
8972,02/17/2021 06:25:36 PM,0.110,0.696,17.827,0.781
8973,02/17/2021 06:26:36 PM,0.122,0.696,17.827,0.781
8974,02/17/2021 06:27:36 PM,0.122,0.684,17.827,0.806
8975,02/17/2021 06:28:36 PM,0.122,0.684,17.851,0.781
8976,02/17/2021 06:29:36 PM,0.098,0.696,17.851,0.781
8977,02/17/2021 06:30:36 PM,0.122,0.684,17.851,0.781
8978,02/17/2021 06:31:36 PM,0.110,0.684,17.875,0.806
8979,02/17/2021 06:32:36 PM,0.110,0.684,17.875,0.781
8980,02/17/2021 06:33:36 PM,0.110,0.684,17.851,0.781
8981,02/17/2021 06:34:36 PM,0.110,0.574,17.875,0.781
8982,02/17/2021 06:35:36 PM,0.110,0.574,17.998,0.781
8983,02/17/2021 06:36:36 PM,0.110,0.574,17.973,0.781
8984,02/17/2021 06:37:36 PM,0.110,0.574,17.973,0.781
8985,02/17/2021 06:38:36 PM,0.110,0.574,17.973,0.806
8986,02/17/2021 06:39:36 PM,0.122,0.574,17.973,0.781
8987,02/17/2021 06:40:36 PM,0.085,0.611,17.973,0.781
8988,02/17/2021 06:41:36 PM,0.110,0.623,17.973,0.781
8989,02/17/2021 06:42:36 PM,0.122,0.635,17.973,0.781
8990,02/17/2021 06:43:36 PM,0.098,0.635,17.973,0.781
8991,02/17/2021 06:44:36 PM,0.122,0.647,17.973,0.147
8992,02/17/2021 06:45:36 PM,0.110,0.647,17.949,0.147
8993,02/17/2021 06:46:36 PM,0.098,0.647,17.924,0.122
8994,02/17/2021 06:47:36 PM,0.098,0.647,17.900,0.122
8995,02/17/2021 06:48:36 PM,0.110,0.659,17.924,0.122
8996,02/17/2021 06:49:36 PM,0.110,0.647,17.924,0.147
8997,02/17/2021 06:50:36 PM,0.122,0.647,0.195,0.098
8998,02/17/2021 06:51:36 PM,0.110,0.647,0.147,0.098
8999,02/17/2021 06:52:36 PM,0.110,0.659,0.122,0.073
9000,02/17/2021 06:53:36 PM,0.110,0.647,0.147,0.098
9001,02/17/2021 06:54:36 PM,0.110,0.647,0.122,0.073
9002,02/17/2021 06:55:36 PM,0.110,0.659,0.122,0.098
9003,02/17/2021 06:56:36 PM,0.110,0.659,0.122,0.073
9004,02/17/2021 06:57:36 PM,0.098,0.659,0.122,0.098
9005,02/17/2021 06:58:36 PM,0.098,0.659,0.122,0.073
9006,02/17/2021 06:59:36 PM,0.098,0.708,0.122,0.098
9007,02/17/2021 07:00:36 PM,0.110,0.745,0.122,0.098
9008,02/17/2021 07:01:36 PM,0.110,0.672,0.122,0.073
9009,02/17/2021 07:02:36 PM,0.110,0.659,0.122,0.073
9010,02/17/2021 07:03:36 PM,0.110,0.659,0.122,0.098
9011,02/17/2021 07:04:36 PM,0.110,0.672,0.098,0.073
9012,02/17/2021 07:05:36 PM,0.110,0.672,0.122,0.073
9013,02/17/2021 07:06:36 PM,0.085,0.672,0.122,0.073
9014,02/17/2021 07:07:36 PM,0.098,0.684,17.827,0.122
9015,02/17/2021 07:08:36 PM,0.098,0.684,17.900,0.147
9016,02/17/2021 07:09:36 PM,0.110,0.672,17.875,0.147
9017,02/17/2021 07:10:36 PM,0.110,0.672,17.900,0.147
9018,02/17/2021 07:11:36 PM,0.110,0.672,17.924,0.122
9019,02/17/2021 07:12:36 PM,0.098,0.672,17.924,0.122
9020,02/17/2021 07:13:36 PM,0.110,0.672,17.924,0.147
9021,02/17/2021 07:14:36 PM,0.098,0.684,17.924,0.122
9022,02/17/2021 07:15:36 PM,0.098,0.672,17.924,0.147
9023,02/17/2021 07:16:36 PM,0.098,0.623,17.973,0.122
9024,02/17/2021 07:17:36 PM,0.098,0.647,17.998,0.122
9025,02/17/2021 07:18:36 PM,0.110,0.623,17.924,0.122
9026,02/17/2021 07:19:36 PM,0.110,0.611,17.973,0.147
9027,02/17/2021 07:20:36 PM,0.098,0.611,17.973,0.122
9028,02/17/2021 07:21:36 PM,0.098,0.611,17.998,0.122
9029,02/17/2021 07:22:36 PM,0.098,0.611,17.973,0.122
9030,02/17/2021 07:23:36 PM,0.098,0.598,17.998,0.122
9031,02/17/2021 07:24:36 PM,0.110,0.598,17.924,0.122
9032,02/17/2021 07:25:36 PM,0.110,0.586,0.147,0.073
9033,02/17/2021 07:26:36 PM,0.110,0.586,0.147,0.073
9034,02/17/2021 07:27:36 PM,0.110,0.586,0.122,0.073
9035,02/17/2021 07:28:36 PM,0.085,0.586,0.122,0.073
9036,02/17/2021 07:29:36 PM,0.098,0.586,0.122,0.073
9037,02/17/2021 07:30:36 PM,0.098,0.696,0.122,0.098
9038,02/17/2021 07:31:36 PM,0.110,0.586,0.122,0.073
9039,02/17/2021 07:32:36 PM,0.110,0.586,0.122,0.073
9040,02/17/2021 07:33:36 PM,0.098,0.537,0.122,0.098
9041,02/17/2021 07:34:36 PM,0.098,0.586,0.122,0.073
9042,02/17/2021 07:35:36 PM,0.098,0.586,0.122,0.073
9043,02/17/2021 07:36:36 PM,0.110,0.574,0.122,0.098
9044,02/17/2021 07:37:36 PM,0.098,0.598,0.122,0.073
9045,02/17/2021 07:38:36 PM,0.110,0.635,0.122,0.098
9046,02/17/2021 07:39:36 PM,0.110,0.647,0.122,0.073
9047,02/17/2021 07:40:36 PM,0.098,0.647,0.122,0.098
9048,02/17/2021 07:41:36 PM,0.110,0.659,0.122,0.098
9049,02/17/2021 07:42:36 PM,0.098,0.659,0.098,0.098
9050,02/17/2021 07:43:36 PM,0.098,0.659,0.098,0.073
9051,02/17/2021 07:44:36 PM,0.085,0.659,0.098,0.073
9052,02/17/2021 07:45:36 PM,0.110,0.659,0.098,0.098
9053,02/17/2021 07:46:36 PM,0.098,0.672,0.122,0.098
9054,02/17/2021 07:47:36 PM,0.110,0.659,0.122,0.098
9055,02/17/2021 07:48:36 PM,0.110,0.672,0.098,0.073
9056,02/17/2021 07:49:36 PM,0.110,0.672,0.098,0.098
9057,02/17/2021 07:50:36 PM,0.110,0.708,0.122,0.098
9058,02/17/2021 07:51:36 PM,0.110,0.623,0.122,0.073
9059,02/17/2021 07:52:36 PM,0.110,0.684,0.122,0.073
9060,02/17/2021 07:53:36 PM,0.110,0.684,0.122,0.098
9061,02/17/2021 07:54:36 PM,0.085,0.672,0.122,0.098
9062,02/17/2021 07:55:36 PM,0.098,1.074,0.122,0.098
9063,02/17/2021 07:56:36 PM,0.098,0.708,0.122,0.073
9064,02/17/2021 07:57:36 PM,0.110,0.635,0.098,0.098
9065,02/17/2021 07:58:36 PM,0.085,0.684,0.122,0.098
9066,02/17/2021 07:59:36 PM,0.110,0.684,0.122,0.073
9067,02/17/2021 08:00:36 PM,0.098,0.794,0.122,0.098
9068,02/17/2021 08:01:36 PM,0.098,0.684,0.098,0.073
9069,02/17/2021 08:02:36 PM,0.110,0.684,0.122,0.098
9070,02/17/2021 08:03:36 PM,0.110,0.684,0.098,0.098
9071,02/17/2021 08:04:36 PM,0.110,0.684,0.122,0.098
9072,02/17/2021 08:05:36 PM,0.098,0.684,0.098,0.098
9073,02/17/2021 08:06:36 PM,0.098,0.684,0.122,0.098
9074,02/17/2021 08:07:36 PM,0.110,1.062,0.122,0.098
9075,02/17/2021 08:08:36 PM,0.110,0.684,0.122,0.098
9076,02/17/2021 08:09:36 PM,0.110,0.684,0.122,0.098
9077,02/17/2021 08:10:36 PM,0.098,0.684,0.122,0.098
9078,02/17/2021 08:11:36 PM,0.122,0.672,0.122,0.098
9079,02/17/2021 08:12:36 PM,0.110,0.672,0.122,0.098
9080,02/17/2021 08:13:36 PM,0.122,0.647,0.122,0.098
9081,02/17/2021 08:14:36 PM,0.098,0.635,0.098,0.098
9082,02/17/2021 08:15:36 PM,0.110,0.623,17.875,0.147
9083,02/17/2021 08:16:36 PM,0.110,0.623,17.900,0.122
9084,02/17/2021 08:17:36 PM,0.110,0.611,17.900,0.147
9085,02/17/2021 08:18:36 PM,0.110,0.598,17.924,0.147
9086,02/17/2021 08:19:36 PM,0.110,0.598,17.924,0.122
9087,02/17/2021 08:20:36 PM,0.098,0.598,17.973,0.122
9088,02/17/2021 08:21:36 PM,0.110,0.598,17.973,0.122
9089,02/17/2021 08:22:36 PM,0.098,0.598,17.973,0.122
9090,02/17/2021 08:23:36 PM,0.098,0.586,17.973,0.122
9091,02/17/2021 08:24:36 PM,0.110,0.586,17.973,0.122
9092,02/17/2021 08:25:36 PM,0.110,0.586,17.973,0.122
9093,02/17/2021 08:26:36 PM,0.110,0.586,17.998,0.122
9094,02/17/2021 08:27:36 PM,0.098,0.586,18.046,0.122
9095,02/17/2021 08:28:36 PM,0.098,0.586,18.022,0.147
9096,02/17/2021 08:29:36 PM,0.110,0.574,18.046,0.122
9097,02/17/2021 08:30:36 PM,0.085,0.684,0.195,0.073
9098,02/17/2021 08:31:36 PM,0.098,0.574,0.147,0.073
9099,02/17/2021 08:32:36 PM,0.110,0.574,0.122,0.073
9100,02/17/2021 08:33:36 PM,0.098,0.574,0.122,0.098
9101,02/17/2021 08:34:36 PM,0.110,0.574,0.122,0.073
9102,02/17/2021 08:35:36 PM,0.098,0.574,0.122,0.098
9103,02/17/2021 08:36:36 PM,0.098,0.574,0.122,0.073
9104,02/17/2021 08:37:36 PM,0.110,0.562,0.122,0.098
9105,02/17/2021 08:38:36 PM,0.110,0.574,0.122,0.073
9106,02/17/2021 08:39:36 PM,0.110,0.562,0.122,0.098
9107,02/17/2021 08:40:36 PM,0.110,0.574,0.122,0.098
9108,02/17/2021 08:41:36 PM,0.098,0.574,0.122,0.073
9109,02/17/2021 08:42:36 PM,0.110,0.574,0.122,0.073
9110,02/17/2021 08:43:36 PM,0.110,0.586,0.098,0.073
9111,02/17/2021 08:44:36 PM,0.098,0.586,0.122,0.098
9112,02/17/2021 08:45:36 PM,0.098,0.574,0.098,0.073
9113,02/17/2021 08:46:36 PM,0.110,0.586,0.122,0.098
9114,02/17/2021 08:47:36 PM,0.098,0.586,0.122,0.073
9115,02/17/2021 08:48:36 PM,0.098,0.623,0.098,0.073
9116,02/17/2021 08:49:36 PM,0.110,0.635,0.122,0.098
9117,02/17/2021 08:50:36 PM,0.110,0.647,0.122,0.098
9118,02/17/2021 08:51:36 PM,0.110,0.647,0.122,0.098
9119,02/17/2021 08:52:36 PM,0.110,0.647,0.098,0.073
9120,02/17/2021 08:53:36 PM,0.098,0.647,0.098,0.073
9121,02/17/2021 08:54:36 PM,0.098,0.647,0.122,0.098
9122,02/17/2021 08:55:36 PM,0.098,0.659,0.122,0.098
9123,02/17/2021 08:56:36 PM,0.098,0.659,0.122,0.098
9124,02/17/2021 08:57:36 PM,0.098,0.659,17.875,0.122
9125,02/17/2021 08:58:36 PM,0.110,0.659,17.998,0.122
9126,02/17/2021 08:59:36 PM,0.098,0.659,18.022,0.122
9127,02/17/2021 09:00:36 PM,0.098,0.769,18.022,0.122
9128,02/17/2021 09:01:36 PM,0.098,0.647,18.046,0.122
9129,02/17/2021 09:02:36 PM,0.110,0.647,18.046,0.928
9130,02/17/2021 09:03:36 PM,0.110,0.659,18.071,0.879
9131,02/17/2021 09:04:36 PM,0.110,0.647,18.046,0.855
9132,02/17/2021 09:05:36 PM,0.110,0.659,18.071,0.830
9133,02/17/2021 09:06:36 PM,0.110,0.659,18.095,0.855
9134,02/17/2021 09:07:36 PM,0.110,0.647,18.095,0.830
9135,02/17/2021 09:08:36 PM,0.110,0.647,18.095,0.830
9136,02/17/2021 09:09:36 PM,0.110,0.647,18.120,0.830
9137,02/17/2021 09:10:36 PM,0.098,0.647,18.095,0.830
9138,02/17/2021 09:11:36 PM,0.110,0.647,18.120,0.830
9139,02/17/2021 09:12:36 PM,0.110,0.647,18.144,0.855
9140,02/17/2021 09:13:36 PM,0.085,0.635,18.144,0.830
9141,02/17/2021 09:14:36 PM,0.110,0.623,18.144,0.830
9142,02/17/2021 09:15:36 PM,0.098,0.611,18.120,0.806
9143,02/17/2021 09:16:36 PM,0.098,0.598,18.095,0.830
9144,02/17/2021 09:17:36 PM,0.110,0.598,18.120,0.806
9145,02/17/2021 09:18:36 PM,0.110,0.598,18.095,0.806
9146,02/17/2021 09:19:36 PM,0.110,0.598,18.095,0.806
9147,02/17/2021 09:20:36 PM,0.110,0.598,18.120,0.806
9148,02/17/2021 09:21:36 PM,0.110,0.586,0.171,0.733
9149,02/17/2021 09:22:36 PM,0.110,0.586,0.147,0.733
9150,02/17/2021 09:23:36 PM,0.098,0.586,0.147,0.733
9151,02/17/2021 09:24:36 PM,0.110,0.586,0.122,0.733
9152,02/17/2021 09:25:36 PM,0.098,0.586,0.147,0.733
9153,02/17/2021 09:26:36 PM,0.098,0.586,0.122,0.733
9154,02/17/2021 09:27:36 PM,0.110,0.586,0.147,0.733
9155,02/17/2021 09:28:36 PM,0.098,0.586,0.122,0.733
9156,02/17/2021 09:29:36 PM,0.110,0.586,0.122,0.733
9157,02/17/2021 09:30:36 PM,0.110,0.696,0.122,0.733
9158,02/17/2021 09:31:36 PM,0.110,0.586,0.122,0.733
9159,02/17/2021 09:32:36 PM,0.110,0.586,0.122,0.733
9160,02/17/2021 09:33:36 PM,0.098,0.586,0.122,0.733
9161,02/17/2021 09:34:36 PM,0.098,0.586,0.122,0.733
9162,02/17/2021 09:35:36 PM,0.098,0.586,0.122,0.733
9163,02/17/2021 09:36:36 PM,0.098,0.586,0.122,0.733
9164,02/17/2021 09:37:36 PM,0.110,0.586,0.098,0.733
9165,02/17/2021 09:38:36 PM,0.110,0.586,0.122,0.733
9166,02/17/2021 09:39:36 PM,0.098,0.586,0.122,0.733
9167,02/17/2021 09:40:36 PM,0.098,0.586,0.122,0.708
9168,02/17/2021 09:41:36 PM,0.110,0.586,0.122,0.708
9169,02/17/2021 09:42:36 PM,0.110,0.586,0.122,0.708
9170,02/17/2021 09:43:36 PM,0.110,0.574,0.098,0.708
9171,02/17/2021 09:44:36 PM,0.110,0.586,0.122,0.708
9172,02/17/2021 09:45:36 PM,0.110,0.574,0.098,0.733
9173,02/17/2021 09:46:36 PM,0.098,0.586,0.122,0.708
9174,02/17/2021 09:47:36 PM,0.110,0.586,0.122,0.708
9175,02/17/2021 09:48:36 PM,0.110,0.586,0.122,0.708
9176,02/17/2021 09:49:36 PM,0.110,0.574,0.122,0.733
9177,02/17/2021 09:50:36 PM,0.110,0.574,0.122,0.733
9178,02/17/2021 09:51:36 PM,0.110,0.574,0.122,0.733
9179,02/17/2021 09:52:36 PM,0.098,0.574,0.122,0.708
9180,02/17/2021 09:53:36 PM,0.110,0.574,0.122,0.708
9181,02/17/2021 09:54:36 PM,0.110,0.574,0.122,0.733
9182,02/17/2021 09:55:36 PM,0.110,0.574,0.122,0.708
9183,02/17/2021 09:56:36 PM,0.098,0.586,0.098,0.708
9184,02/17/2021 09:57:36 PM,0.110,0.574,0.098,0.708
9185,02/17/2021 09:58:36 PM,0.110,0.574,0.122,0.708
9186,02/17/2021 09:59:36 PM,0.098,0.574,0.122,0.708
9187,02/17/2021 10:00:36 PM,0.110,0.684,0.122,0.708
9188,02/17/2021 10:01:36 PM,0.098,0.574,0.122,0.708
9189,02/17/2021 10:02:36 PM,0.110,0.586,18.022,0.781
9190,02/17/2021 10:03:36 PM,0.110,0.574,18.168,0.806
9191,02/17/2021 10:04:36 PM,0.098,0.574,18.266,0.781
9192,02/17/2021 10:05:36 PM,0.110,0.574,18.291,0.781
9193,02/17/2021 10:06:36 PM,0.098,0.574,18.291,0.806
9194,02/17/2021 10:07:36 PM,0.098,0.574,18.242,0.781
9195,02/17/2021 10:08:36 PM,0.110,0.574,18.315,0.781
9196,02/17/2021 10:09:36 PM,0.110,0.574,18.315,0.781
9197,02/17/2021 10:10:36 PM,0.110,0.574,18.364,0.781
9198,02/17/2021 10:11:36 PM,0.110,0.562,18.315,0.781
9199,02/17/2021 10:12:36 PM,0.110,0.574,18.339,0.806
9200,02/17/2021 10:13:36 PM,0.110,0.574,18.339,0.781
9201,02/17/2021 10:14:36 PM,0.098,0.574,18.339,0.781
9202,02/17/2021 10:15:36 PM,0.098,0.574,18.339,0.781
9203,02/17/2021 10:16:36 PM,0.110,0.562,0.171,0.708
9204,02/17/2021 10:17:36 PM,0.110,5.153,0.171,0.684
9205,02/17/2021 10:18:36 PM,0.098,5.153,0.171,0.708
9206,02/17/2021 10:19:36 PM,0.098,5.165,0.147,0.708
9207,02/17/2021 10:20:36 PM,0.085,5.165,0.147,0.708
9208,02/17/2021 10:21:36 PM,0.110,5.177,0.147,0.708
9209,02/17/2021 10:22:36 PM,0.110,5.165,0.147,0.708
9210,02/17/2021 10:23:36 PM,0.085,5.177,0.147,0.708
9211,02/17/2021 10:24:36 PM,0.110,5.165,0.147,0.708
9212,02/17/2021 10:25:36 PM,0.085,5.189,0.147,0.708
9213,02/17/2021 10:26:36 PM,0.110,5.189,0.147,0.708
9214,02/17/2021 10:27:36 PM,0.098,5.189,0.147,0.708
9215,02/17/2021 10:28:36 PM,0.098,5.177,0.147,0.708
9216,02/17/2021 10:29:36 PM,0.098,5.153,0.147,0.708
9217,02/17/2021 10:30:36 PM,0.098,5.165,0.147,0.708
9218,02/17/2021 10:31:36 PM,0.110,5.177,0.147,0.708
9219,02/17/2021 10:32:36 PM,0.098,5.177,0.147,0.708
9220,02/17/2021 10:33:36 PM,0.098,5.177,0.147,0.733
9221,02/17/2021 10:34:36 PM,0.110,5.177,0.147,0.708
9222,02/17/2021 10:35:36 PM,0.110,5.189,0.122,0.708
9223,02/17/2021 10:36:36 PM,0.085,5.189,0.122,0.684
9224,02/17/2021 10:37:36 PM,0.098,5.189,0.147,0.708
9225,02/17/2021 10:38:36 PM,0.098,5.177,0.147,0.708
9226,02/17/2021 10:39:36 PM,0.098,1.404,0.122,0.708
9227,02/17/2021 10:40:36 PM,0.098,1.392,0.122,0.708
9228,02/17/2021 10:41:36 PM,0.098,1.404,0.122,0.708
9229,02/17/2021 10:42:36 PM,0.110,1.404,0.122,0.708
9230,02/17/2021 10:43:36 PM,0.110,0.085,0.098,0.708
9231,02/17/2021 10:44:36 PM,0.085,0.061,0.122,0.708
9232,02/17/2021 10:45:36 PM,0.110,0.085,0.098,1.880
9233,02/17/2021 10:46:36 PM,0.098,0.085,0.122,0.708
9234,02/17/2021 10:47:36 PM,0.098,0.085,0.122,0.733
9235,02/17/2021 10:48:36 PM,0.098,0.085,0.122,0.708
9236,02/17/2021 10:49:36 PM,0.110,0.085,0.122,0.733
9237,02/17/2021 10:50:36 PM,0.110,0.085,0.098,0.708
9238,02/17/2021 10:51:36 PM,0.098,0.085,0.098,0.708
9239,02/17/2021 10:52:36 PM,0.098,0.085,0.122,0.708
9240,02/17/2021 10:53:36 PM,0.098,0.085,0.122,0.708
9241,02/17/2021 10:54:36 PM,0.098,0.085,0.122,0.708
9242,02/17/2021 10:55:36 PM,0.110,0.085,0.122,0.708
9243,02/17/2021 10:56:36 PM,0.110,0.085,0.098,0.708
9244,02/17/2021 10:57:36 PM,0.098,0.916,0.098,0.708
9245,02/17/2021 10:58:36 PM,0.110,0.830,0.122,0.708
9246,02/17/2021 10:59:36 PM,0.110,0.879,0.122,0.708
9247,02/17/2021 11:00:36 PM,0.098,0.867,0.122,0.708
9248,02/17/2021 11:01:36 PM,0.098,0.891,0.122,0.708
9249,02/17/2021 11:02:36 PM,0.098,0.879,0.122,0.708
9250,02/17/2021 11:03:36 PM,0.110,0.867,0.122,0.708
9251,02/17/2021 11:04:36 PM,0.110,0.855,0.122,0.708
9252,02/17/2021 11:05:36 PM,0.110,0.842,0.122,0.708
9253,02/17/2021 11:06:36 PM,0.098,0.830,0.122,0.708
9254,02/17/2021 11:07:36 PM,0.110,0.830,0.122,0.708
9255,02/17/2021 11:08:36 PM,0.110,0.830,0.122,0.708
9256,02/17/2021 11:09:36 PM,0.110,0.818,0.098,0.684
9257,02/17/2021 11:10:36 PM,0.110,0.806,0.098,0.708
9258,02/17/2021 11:11:36 PM,0.110,0.806,0.098,0.708
9259,02/17/2021 11:12:36 PM,0.110,0.806,0.122,0.708
9260,02/17/2021 11:13:36 PM,0.110,0.806,0.122,0.708
9261,02/17/2021 11:14:36 PM,0.085,0.794,0.122,0.708
9262,02/17/2021 11:15:36 PM,0.110,0.781,0.098,0.708
9263,02/17/2021 11:16:36 PM,0.110,0.781,0.122,0.708
9264,02/17/2021 11:17:36 PM,0.110,0.781,0.122,0.708
9265,02/17/2021 11:18:36 PM,0.110,0.769,0.122,0.073
9266,02/17/2021 11:19:36 PM,0.110,0.769,0.098,0.073
9267,02/17/2021 11:20:36 PM,0.122,0.769,0.098,0.098
9268,02/17/2021 11:21:36 PM,0.098,0.757,0.098,0.073
9269,02/17/2021 11:22:36 PM,0.098,0.757,0.122,0.098
9270,02/17/2021 11:23:36 PM,0.110,0.757,0.122,0.073
9271,02/17/2021 11:24:36 PM,0.098,0.757,0.122,0.098
9272,02/17/2021 11:25:36 PM,0.098,0.757,0.122,0.098
9273,02/17/2021 11:26:36 PM,0.110,0.745,0.122,0.098
9274,02/17/2021 11:27:36 PM,0.110,0.745,0.122,0.098
9275,02/17/2021 11:28:36 PM,0.110,0.745,0.098,0.073
9276,02/17/2021 11:29:36 PM,0.110,0.745,0.122,0.073
9277,02/17/2021 11:30:36 PM,6.667,0.757,0.122,0.098
9278,02/17/2021 11:31:36 PM,0.110,0.733,0.122,0.073
9279,02/17/2021 11:32:36 PM,0.110,0.733,0.098,0.098
9280,02/17/2021 11:33:36 PM,0.098,0.733,0.098,0.073
9281,02/17/2021 11:34:36 PM,0.110,0.733,0.122,0.073
9282,02/17/2021 11:35:36 PM,0.110,0.733,0.122,0.098
9283,02/17/2021 11:36:36 PM,0.110,0.720,0.122,0.098
9284,02/17/2021 11:37:36 PM,0.098,0.720,0.122,0.098
9285,02/17/2021 11:38:36 PM,0.110,0.733,0.098,0.073
9286,02/17/2021 11:39:36 PM,0.110,0.720,0.122,0.098
9287,02/17/2021 11:40:36 PM,0.110,0.720,0.122,0.098
9288,02/17/2021 11:41:36 PM,0.110,0.720,0.098,0.073
