#,time,water_pump,End Of File (LGR S/N: 1191118)
34512,03/08/2021 07:00:46 PM,2.063,
34513,03/08/2021 07:00:47 PM,2.063,
34514,03/08/2021 07:00:48 PM,2.051,
34515,03/08/2021 07:00:49 PM,2.063,
34516,03/08/2021 07:00:50 PM,2.051,
34517,03/08/2021 07:00:51 PM,2.051,
34518,03/08/2021 07:00:52 PM,2.063,
34519,03/08/2021 07:00:53 PM,2.039,
34520,03/08/2021 07:00:54 PM,2.063,
34521,03/08/2021 07:00:55 PM,2.063,
34522,03/08/2021 07:00:56 PM,2.063,
34523,03/08/2021 07:00:57 PM,2.051,
34524,03/08/2021 07:00:58 PM,2.063,
34525,03/08/2021 07:00:59 PM,2.051,
34526,03/08/2021 07:01:00 PM,2.039,
34527,03/08/2021 07:01:01 PM,2.051,
34528,03/08/2021 07:01:02 PM,2.039,
34529,03/08/2021 07:01:03 PM,2.051,
34530,03/08/2021 07:01:04 PM,2.039,
34531,03/08/2021 07:01:05 PM,2.039,
34532,03/08/2021 07:01:06 PM,2.063,
34533,03/08/2021 07:01:07 PM,2.076,
34534,03/08/2021 07:01:08 PM,2.076,
34535,03/08/2021 07:01:09 PM,2.063,
34536,03/08/2021 07:01:10 PM,2.063,
34537,03/08/2021 07:01:11 PM,2.039,
34538,03/08/2021 07:01:12 PM,2.039,
34539,03/08/2021 07:01:13 PM,2.039,
34540,03/08/2021 07:01:14 PM,2.039,
34541,03/08/2021 07:01:15 PM,2.027,
34542,03/08/2021 07:01:16 PM,2.002,
34543,03/08/2021 07:01:17 PM,2.039,
34544,03/08/2021 07:01:18 PM,2.027,
34545,03/08/2021 07:01:19 PM,2.039,
34546,03/08/2021 07:01:20 PM,2.027,
34547,03/08/2021 07:01:21 PM,2.027,
34548,03/08/2021 07:01:22 PM,2.039,
34549,03/08/2021 07:01:23 PM,2.039,
34550,03/08/2021 07:01:24 PM,2.051,
34551,03/08/2021 07:01:25 PM,2.051,
34552,03/08/2021 07:01:26 PM,2.039,
34553,03/08/2021 07:01:27 PM,2.027,
34554,03/08/2021 07:01:28 PM,2.027,
34555,03/08/2021 07:01:29 PM,2.027,
34556,03/08/2021 07:01:30 PM,2.015,
34557,03/08/2021 07:01:31 PM,2.039,
34558,03/08/2021 07:01:32 PM,2.027,
34559,03/08/2021 07:01:33 PM,2.039,
34560,03/08/2021 07:01:34 PM,2.027,
34561,03/08/2021 07:01:35 PM,2.015,
34562,03/08/2021 07:01:36 PM,2.027,
34563,03/08/2021 07:01:37 PM,2.051,
34564,03/08/2021 07:01:38 PM,2.063,
34565,03/08/2021 07:01:39 PM,2.063,
34566,03/08/2021 07:01:40 PM,2.076,
34567,03/08/2021 07:01:41 PM,2.051,
34568,03/08/2021 07:01:42 PM,2.076,
34569,03/08/2021 07:01:43 PM,2.076,
34570,03/08/2021 07:01:44 PM,2.088,
34571,03/08/2021 07:01:45 PM,2.088,
34572,03/08/2021 07:01:46 PM,2.088,
34573,03/08/2021 07:01:47 PM,2.088,
34574,03/08/2021 07:01:48 PM,2.076,
34575,03/08/2021 07:01:49 PM,2.076,
34576,03/08/2021 07:01:50 PM,2.051,
34577,03/08/2021 07:01:51 PM,2.076,
34578,03/08/2021 07:01:52 PM,2.051,
34579,03/08/2021 07:01:53 PM,2.076,
34580,03/08/2021 07:01:54 PM,2.076,
34581,03/08/2021 07:01:55 PM,2.076,
34582,03/08/2021 07:01:56 PM,2.063,
34583,03/08/2021 07:01:57 PM,2.051,
34584,03/08/2021 07:01:58 PM,2.076,
34585,03/08/2021 07:01:59 PM,2.076,
34586,03/08/2021 07:02:00 PM,2.063,
34587,03/08/2021 07:02:01 PM,2.076,
34588,03/08/2021 07:02:02 PM,2.088,
34589,03/08/2021 07:02:03 PM,2.076,
34590,03/08/2021 07:02:04 PM,2.076,
34591,03/08/2021 07:02:05 PM,2.063,
34592,03/08/2021 07:02:06 PM,2.076,
34593,03/08/2021 07:02:07 PM,2.088,
34594,03/08/2021 07:02:08 PM,2.100,
34595,03/08/2021 07:02:09 PM,2.100,
34596,03/08/2021 07:02:10 PM,2.100,
34597,03/08/2021 07:02:11 PM,2.088,
34598,03/08/2021 07:02:12 PM,2.100,
34599,03/08/2021 07:02:13 PM,2.149,
34600,03/08/2021 07:02:14 PM,2.161,
34601,03/08/2021 07:02:15 PM,2.161,
34602,03/08/2021 07:02:16 PM,2.161,
34603,03/08/2021 07:02:17 PM,2.149,
34604,03/08/2021 07:02:18 PM,2.137,
34605,03/08/2021 07:02:19 PM,2.149,
34606,03/08/2021 07:02:20 PM,2.137,
34607,03/08/2021 07:02:21 PM,2.137,
34608,03/08/2021 07:02:22 PM,2.125,
34609,03/08/2021 07:02:23 PM,2.149,
34610,03/08/2021 07:02:24 PM,2.149,
34611,03/08/2021 07:02:25 PM,2.149,
34612,03/08/2021 07:02:26 PM,2.149,
34613,03/08/2021 07:02:27 PM,2.149,
34614,03/08/2021 07:02:28 PM,2.149,
34615,03/08/2021 07:02:29 PM,2.137,
34616,03/08/2021 07:02:30 PM,2.137,
34617,03/08/2021 07:02:31 PM,2.125,
34618,03/08/2021 07:02:32 PM,2.125,
34619,03/08/2021 07:02:33 PM,2.112,
34620,03/08/2021 07:02:34 PM,2.125,
34621,03/08/2021 07:02:35 PM,2.112,
34622,03/08/2021 07:02:36 PM,2.112,
34623,03/08/2021 07:02:37 PM,2.100,
34624,03/08/2021 07:02:38 PM,2.100,
34625,03/08/2021 07:02:39 PM,2.112,
34626,03/08/2021 07:02:40 PM,2.112,
34627,03/08/2021 07:02:41 PM,2.735,
34628,03/08/2021 07:02:42 PM,2.271,
34629,03/08/2021 07:02:43 PM,2.161,
34630,03/08/2021 07:02:44 PM,2.161,
34631,03/08/2021 07:02:45 PM,2.198,
34632,03/08/2021 07:02:46 PM,2.173,
34633,03/08/2021 07:02:47 PM,2.198,
34634,03/08/2021 07:02:48 PM,2.186,
34635,03/08/2021 07:02:49 PM,2.198,
34636,03/08/2021 07:02:50 PM,2.210,
34637,03/08/2021 07:02:51 PM,2.198,
34638,03/08/2021 07:02:52 PM,2.186,
34639,03/08/2021 07:02:53 PM,2.198,
34640,03/08/2021 07:02:54 PM,2.173,
34641,03/08/2021 07:02:55 PM,2.186,
34642,03/08/2021 07:02:56 PM,2.173,
34643,03/08/2021 07:02:57 PM,2.149,
34644,03/08/2021 07:02:58 PM,2.198,
34645,03/08/2021 07:02:59 PM,2.210,
34646,03/08/2021 07:03:00 PM,2.186,
34647,03/08/2021 07:03:01 PM,2.198,
34648,03/08/2021 07:03:02 PM,2.186,
34649,03/08/2021 07:03:03 PM,2.173,
34650,03/08/2021 07:03:04 PM,2.173,
34651,03/08/2021 07:03:05 PM,2.173,
34652,03/08/2021 07:03:06 PM,2.198,
34653,03/08/2021 07:03:07 PM,2.173,
34654,03/08/2021 07:03:08 PM,2.173,
34655,03/08/2021 07:03:09 PM,2.173,
34656,03/08/2021 07:03:10 PM,2.198,
34657,03/08/2021 07:03:11 PM,2.198,
34658,03/08/2021 07:03:12 PM,2.198,
34659,03/08/2021 07:03:13 PM,2.186,
34660,03/08/2021 07:03:14 PM,2.198,
34661,03/08/2021 07:03:15 PM,2.186,
34662,03/08/2021 07:03:16 PM,2.186,
34663,03/08/2021 07:03:17 PM,2.186,
34664,03/08/2021 07:03:18 PM,2.186,
34665,03/08/2021 07:03:19 PM,2.198,
34666,03/08/2021 07:03:20 PM,2.186,
34667,03/08/2021 07:03:21 PM,2.173,
34668,03/08/2021 07:03:22 PM,2.173,
34669,03/08/2021 07:03:23 PM,2.186,
34670,03/08/2021 07:03:24 PM,2.173,
34671,03/08/2021 07:03:25 PM,2.186,
34672,03/08/2021 07:03:26 PM,2.173,
34673,03/08/2021 07:03:27 PM,2.173,
34674,03/08/2021 07:03:28 PM,2.161,
34675,03/08/2021 07:03:29 PM,2.186,
34676,03/08/2021 07:03:30 PM,2.198,
34677,03/08/2021 07:03:31 PM,2.210,
34678,03/08/2021 07:03:32 PM,2.210,
34679,03/08/2021 07:03:33 PM,2.198,
34680,03/08/2021 07:03:34 PM,2.186,
34681,03/08/2021 07:03:35 PM,2.186,
34682,03/08/2021 07:03:36 PM,2.295,
34683,03/08/2021 07:03:37 PM,2.295,
34684,03/08/2021 07:03:38 PM,2.295,
34685,03/08/2021 07:03:39 PM,2.295,
34686,03/08/2021 07:03:40 PM,2.295,
34687,03/08/2021 07:03:41 PM,2.308,
34688,03/08/2021 07:03:42 PM,2.295,
34689,03/08/2021 07:03:43 PM,2.283,
34690,03/08/2021 07:03:44 PM,2.295,
34691,03/08/2021 07:03:45 PM,2.283,
34692,03/08/2021 07:03:46 PM,2.259,
34693,03/08/2021 07:03:47 PM,2.308,
34694,03/08/2021 07:03:48 PM,2.308,
34695,03/08/2021 07:03:49 PM,2.271,
34696,03/08/2021 07:03:50 PM,2.283,
34697,03/08/2021 07:03:51 PM,2.283,
34698,03/08/2021 07:03:52 PM,2.283,
34699,03/08/2021 07:03:53 PM,2.271,
34700,03/08/2021 07:03:54 PM,2.283,
34701,03/08/2021 07:03:55 PM,2.271,
34702,03/08/2021 07:03:56 PM,2.283,
34703,03/08/2021 07:03:57 PM,2.283,
34704,03/08/2021 07:03:58 PM,2.259,
34705,03/08/2021 07:03:59 PM,2.247,
34706,03/08/2021 07:04:00 PM,2.259,
34707,03/08/2021 07:04:01 PM,2.259,
34708,03/08/2021 07:04:02 PM,2.259,
34709,03/08/2021 07:04:03 PM,2.259,
34710,03/08/2021 07:04:04 PM,2.247,
34711,03/08/2021 07:04:05 PM,2.234,
34712,03/08/2021 07:04:06 PM,2.271,
34713,03/08/2021 07:04:07 PM,2.259,
34714,03/08/2021 07:04:08 PM,2.283,
34715,03/08/2021 07:04:09 PM,2.283,
34716,03/08/2021 07:04:10 PM,2.271,
34717,03/08/2021 07:04:11 PM,2.295,
34718,03/08/2021 07:04:12 PM,2.308,
34719,03/08/2021 07:04:13 PM,2.283,
34720,03/08/2021 07:04:14 PM,2.283,
34721,03/08/2021 07:04:15 PM,2.271,
34722,03/08/2021 07:04:16 PM,2.271,
34723,03/08/2021 07:04:17 PM,2.283,
34724,03/08/2021 07:04:18 PM,2.283,
34725,03/08/2021 07:04:19 PM,2.283,
34726,03/08/2021 07:04:20 PM,2.295,
34727,03/08/2021 07:04:21 PM,2.295,
34728,03/08/2021 07:04:22 PM,2.295,
34729,03/08/2021 07:04:23 PM,2.271,
34730,03/08/2021 07:04:24 PM,2.271,
34731,03/08/2021 07:04:25 PM,2.295,
34732,03/08/2021 07:04:26 PM,2.295,
34733,03/08/2021 07:04:27 PM,2.295,
34734,03/08/2021 07:04:28 PM,2.271,
34735,03/08/2021 07:04:29 PM,2.271,
34736,03/08/2021 07:04:30 PM,2.271,
34737,03/08/2021 07:04:31 PM,2.271,
34738,03/08/2021 07:04:32 PM,2.283,
34739,03/08/2021 07:04:33 PM,2.308,
34740,03/08/2021 07:04:34 PM,2.271,
34741,03/08/2021 07:04:35 PM,2.283,
34742,03/08/2021 07:04:36 PM,2.271,
34743,03/08/2021 07:04:37 PM,2.283,
34744,03/08/2021 07:04:38 PM,2.295,
34745,03/08/2021 07:04:39 PM,2.283,
34746,03/08/2021 07:04:40 PM,2.283,
34747,03/08/2021 07:04:41 PM,2.247,
34748,03/08/2021 07:04:42 PM,2.247,
34749,03/08/2021 07:04:43 PM,2.271,
34750,03/08/2021 07:04:44 PM,2.271,
34751,03/08/2021 07:04:45 PM,2.271,
34752,03/08/2021 07:04:46 PM,2.283,
34753,03/08/2021 07:04:47 PM,2.283,
34754,03/08/2021 07:04:48 PM,2.271,
34755,03/08/2021 07:04:49 PM,2.271,
34756,03/08/2021 07:04:50 PM,2.295,
34757,03/08/2021 07:04:51 PM,2.259,
34758,03/08/2021 07:04:52 PM,2.259,
34759,03/08/2021 07:04:53 PM,2.259,
34760,03/08/2021 07:04:54 PM,2.259,
34761,03/08/2021 07:04:55 PM,2.247,
34762,03/08/2021 07:04:56 PM,2.234,
34763,03/08/2021 07:04:57 PM,2.234,
34764,03/08/2021 07:04:58 PM,2.222,
34765,03/08/2021 07:04:59 PM,2.222,
34766,03/08/2021 07:05:00 PM,2.234,
34767,03/08/2021 07:05:01 PM,2.234,
34768,03/08/2021 07:05:02 PM,2.234,
34769,03/08/2021 07:05:03 PM,2.234,
34770,03/08/2021 07:05:04 PM,2.247,
34771,03/08/2021 07:05:05 PM,2.222,
34772,03/08/2021 07:05:06 PM,2.234,
34773,03/08/2021 07:05:07 PM,2.247,
34774,03/08/2021 07:05:08 PM,2.247,
34775,03/08/2021 07:05:09 PM,2.234,
34776,03/08/2021 07:05:10 PM,2.259,
34777,03/08/2021 07:05:11 PM,2.234,
34778,03/08/2021 07:05:12 PM,2.259,
34779,03/08/2021 07:05:13 PM,2.247,
34780,03/08/2021 07:05:14 PM,2.259,
34781,03/08/2021 07:05:15 PM,2.259,
34782,03/08/2021 07:05:16 PM,2.259,
34783,03/08/2021 07:05:17 PM,2.259,
34784,03/08/2021 07:05:18 PM,2.234,
34785,03/08/2021 07:05:19 PM,2.234,
34786,03/08/2021 07:05:20 PM,2.247,
34787,03/08/2021 07:05:21 PM,2.247,
34788,03/08/2021 07:05:22 PM,2.247,
34789,03/08/2021 07:05:23 PM,2.247,
34790,03/08/2021 07:05:24 PM,2.247,
34791,03/08/2021 07:05:25 PM,2.247,
34792,03/08/2021 07:05:26 PM,2.247,
34793,03/08/2021 07:05:27 PM,2.247,
34794,03/08/2021 07:05:28 PM,2.234,
34795,03/08/2021 07:05:29 PM,2.234,
34796,03/08/2021 07:05:30 PM,2.247,
34797,03/08/2021 07:05:31 PM,2.247,
34798,03/08/2021 07:05:32 PM,2.247,
34799,03/08/2021 07:05:33 PM,2.234,
34800,03/08/2021 07:05:34 PM,2.247,
34801,03/08/2021 07:05:35 PM,2.271,
34802,03/08/2021 07:05:36 PM,2.259,
34803,03/08/2021 07:05:37 PM,2.247,
34804,03/08/2021 07:05:38 PM,2.259,
34805,03/08/2021 07:05:39 PM,2.247,
34806,03/08/2021 07:05:40 PM,2.259,
34807,03/08/2021 07:05:41 PM,2.271,
34808,03/08/2021 07:05:42 PM,2.271,
34809,03/08/2021 07:05:43 PM,2.271,
34810,03/08/2021 07:05:44 PM,2.283,
34811,03/08/2021 07:05:45 PM,2.259,
34812,03/08/2021 07:05:46 PM,2.259,
34813,03/08/2021 07:05:47 PM,2.234,
34814,03/08/2021 07:05:48 PM,2.234,
34815,03/08/2021 07:05:49 PM,2.234,
34816,03/08/2021 07:05:50 PM,2.259,
34817,03/08/2021 07:05:51 PM,2.247,
34818,03/08/2021 07:05:52 PM,2.247,
34819,03/08/2021 07:05:53 PM,2.234,
34820,03/08/2021 07:05:54 PM,2.247,
34821,03/08/2021 07:05:55 PM,2.247,
34822,03/08/2021 07:05:56 PM,2.247,
34823,03/08/2021 07:05:57 PM,2.247,
34824,03/08/2021 07:05:58 PM,2.247,
34825,03/08/2021 07:05:59 PM,2.247,
34826,03/08/2021 07:06:00 PM,2.259,
34827,03/08/2021 07:06:01 PM,2.259,
34828,03/08/2021 07:06:02 PM,2.259,
34829,03/08/2021 07:06:03 PM,2.271,
34830,03/08/2021 07:06:04 PM,2.295,
34831,03/08/2021 07:06:05 PM,2.308,
34832,03/08/2021 07:06:06 PM,2.295,
34833,03/08/2021 07:06:07 PM,2.295,
34834,03/08/2021 07:06:08 PM,2.295,
34835,03/08/2021 07:06:09 PM,2.295,
34836,03/08/2021 07:06:10 PM,2.295,
34837,03/08/2021 07:06:11 PM,2.295,
34838,03/08/2021 07:06:12 PM,2.295,
34839,03/08/2021 07:06:13 PM,2.283,
34840,03/08/2021 07:06:14 PM,2.271,
34841,03/08/2021 07:06:15 PM,2.283,
34842,03/08/2021 07:06:16 PM,2.295,
34843,03/08/2021 07:06:17 PM,2.283,
34844,03/08/2021 07:06:18 PM,2.271,
34845,03/08/2021 07:06:19 PM,2.295,
34846,03/08/2021 07:06:20 PM,2.271,
34847,03/08/2021 07:06:21 PM,2.271,
34848,03/08/2021 07:06:22 PM,2.259,
34849,03/08/2021 07:06:23 PM,2.295,
34850,03/08/2021 07:06:24 PM,2.271,
34851,03/08/2021 07:06:25 PM,2.283,
34852,03/08/2021 07:06:26 PM,2.271,
34853,03/08/2021 07:06:27 PM,2.247,
34854,03/08/2021 07:06:28 PM,2.259,
34855,03/08/2021 07:06:29 PM,2.259,
34856,03/08/2021 07:06:30 PM,2.259,
34857,03/08/2021 07:06:31 PM,2.259,
34858,03/08/2021 07:06:32 PM,2.259,
34859,03/08/2021 07:06:33 PM,2.271,
34860,03/08/2021 07:06:34 PM,2.247,
34861,03/08/2021 07:06:35 PM,2.271,
34862,03/08/2021 07:06:36 PM,2.271,
34863,03/08/2021 07:06:37 PM,2.259,
34864,03/08/2021 07:06:38 PM,2.247,
34865,03/08/2021 07:06:39 PM,2.271,
34866,03/08/2021 07:06:40 PM,2.271,
34867,03/08/2021 07:06:41 PM,2.271,
34868,03/08/2021 07:06:42 PM,2.271,
34869,03/08/2021 07:06:43 PM,2.259,
34870,03/08/2021 07:06:44 PM,2.271,
34871,03/08/2021 07:06:45 PM,2.259,
34872,03/08/2021 07:06:46 PM,2.259,
34873,03/08/2021 07:06:47 PM,2.259,
34874,03/08/2021 07:06:48 PM,2.259,
34875,03/08/2021 07:06:49 PM,2.247,
34876,03/08/2021 07:06:50 PM,2.247,
34877,03/08/2021 07:06:51 PM,2.234,
34878,03/08/2021 07:06:52 PM,2.247,
34879,03/08/2021 07:06:53 PM,2.259,
34880,03/08/2021 07:06:54 PM,2.234,
34881,03/08/2021 07:06:55 PM,2.247,
34882,03/08/2021 07:06:56 PM,2.259,
34883,03/08/2021 07:06:57 PM,2.234,
34884,03/08/2021 07:06:58 PM,2.234,
34885,03/08/2021 07:06:59 PM,2.222,
34886,03/08/2021 07:07:00 PM,2.222,
34887,03/08/2021 07:07:01 PM,2.234,
34888,03/08/2021 07:07:02 PM,2.247,
34889,03/08/2021 07:07:03 PM,2.234,
34890,03/08/2021 07:07:04 PM,2.247,
34891,03/08/2021 07:07:05 PM,2.234,
34892,03/08/2021 07:07:06 PM,2.259,
34893,03/08/2021 07:07:07 PM,2.247,
34894,03/08/2021 07:07:08 PM,2.259,
34895,03/08/2021 07:07:09 PM,2.247,
34896,03/08/2021 07:07:10 PM,2.247,
34897,03/08/2021 07:07:11 PM,2.247,
34898,03/08/2021 07:07:12 PM,2.271,
34899,03/08/2021 07:07:13 PM,2.247,
34900,03/08/2021 07:07:14 PM,2.247,
34901,03/08/2021 07:07:15 PM,2.234,
34902,03/08/2021 07:07:16 PM,2.234,
34903,03/08/2021 07:07:17 PM,2.247,
34904,03/08/2021 07:07:18 PM,2.247,
34905,03/08/2021 07:07:19 PM,2.234,
34906,03/08/2021 07:07:20 PM,2.259,
34907,03/08/2021 07:07:21 PM,2.259,
34908,03/08/2021 07:07:22 PM,2.271,
34909,03/08/2021 07:07:23 PM,2.271,
34910,03/08/2021 07:07:24 PM,2.271,
34911,03/08/2021 07:07:25 PM,2.259,
34912,03/08/2021 07:07:26 PM,2.247,
34913,03/08/2021 07:07:27 PM,2.247,
34914,03/08/2021 07:07:28 PM,2.234,
34915,03/08/2021 07:07:29 PM,2.247,
34916,03/08/2021 07:07:30 PM,2.247,
34917,03/08/2021 07:07:31 PM,2.247,
34918,03/08/2021 07:07:32 PM,2.222,
34919,03/08/2021 07:07:33 PM,2.222,
34920,03/08/2021 07:07:34 PM,2.234,
34921,03/08/2021 07:07:35 PM,2.234,
34922,03/08/2021 07:07:36 PM,2.247,
34923,03/08/2021 07:07:37 PM,2.247,
34924,03/08/2021 07:07:38 PM,2.234,
34925,03/08/2021 07:07:39 PM,2.234,
34926,03/08/2021 07:07:40 PM,2.247,
34927,03/08/2021 07:07:41 PM,2.247,
34928,03/08/2021 07:07:42 PM,2.259,
34929,03/08/2021 07:07:43 PM,2.259,
34930,03/08/2021 07:07:44 PM,2.259,
34931,03/08/2021 07:07:45 PM,2.234,
34932,03/08/2021 07:07:46 PM,2.259,
34933,03/08/2021 07:07:47 PM,2.259,
34934,03/08/2021 07:07:48 PM,2.247,
34935,03/08/2021 07:07:49 PM,2.259,
34936,03/08/2021 07:07:50 PM,2.259,
34937,03/08/2021 07:07:51 PM,2.259,
34938,03/08/2021 07:07:52 PM,2.259,
34939,03/08/2021 07:07:53 PM,2.247,
34940,03/08/2021 07:07:54 PM,2.247,
34941,03/08/2021 07:07:55 PM,2.259,
34942,03/08/2021 07:07:56 PM,2.247,
34943,03/08/2021 07:07:57 PM,2.295,
34944,03/08/2021 07:07:58 PM,2.283,
34945,03/08/2021 07:07:59 PM,2.271,
34946,03/08/2021 07:08:00 PM,2.295,
34947,03/08/2021 07:08:01 PM,2.344,
34948,03/08/2021 07:08:02 PM,2.332,
34949,03/08/2021 07:08:03 PM,2.320,
34950,03/08/2021 07:08:04 PM,2.320,
34951,03/08/2021 07:08:05 PM,2.320,
34952,03/08/2021 07:08:06 PM,2.332,
34953,03/08/2021 07:08:07 PM,2.283,
34954,03/08/2021 07:08:08 PM,2.308,
34955,03/08/2021 07:08:09 PM,2.320,
34956,03/08/2021 07:08:10 PM,2.295,
34957,03/08/2021 07:08:11 PM,2.332,
34958,03/08/2021 07:08:12 PM,2.357,
34959,03/08/2021 07:08:13 PM,2.357,
34960,03/08/2021 07:08:14 PM,2.357,
34961,03/08/2021 07:08:15 PM,2.357,
34962,03/08/2021 07:08:16 PM,2.344,
34963,03/08/2021 07:08:17 PM,2.344,
34964,03/08/2021 07:08:18 PM,2.344,
34965,03/08/2021 07:08:19 PM,2.332,
34966,03/08/2021 07:08:20 PM,2.357,
34967,03/08/2021 07:08:21 PM,2.344,
34968,03/08/2021 07:08:22 PM,2.357,
34969,03/08/2021 07:08:23 PM,2.369,
34970,03/08/2021 07:08:24 PM,2.332,
34971,03/08/2021 07:08:25 PM,2.332,
34972,03/08/2021 07:08:26 PM,2.332,
34973,03/08/2021 07:08:27 PM,2.332,
34974,03/08/2021 07:08:28 PM,2.332,
34975,03/08/2021 07:08:29 PM,2.344,
34976,03/08/2021 07:08:30 PM,2.357,
34977,03/08/2021 07:08:31 PM,2.357,
34978,03/08/2021 07:08:32 PM,2.344,
34979,03/08/2021 07:08:33 PM,2.357,
34980,03/08/2021 07:08:34 PM,2.357,
34981,03/08/2021 07:08:35 PM,2.357,
34982,03/08/2021 07:08:36 PM,2.357,
34983,03/08/2021 07:08:37 PM,2.357,
34984,03/08/2021 07:08:38 PM,2.344,
34985,03/08/2021 07:08:39 PM,2.357,
34986,03/08/2021 07:08:40 PM,2.344,
34987,03/08/2021 07:08:41 PM,2.344,
34988,03/08/2021 07:08:42 PM,2.332,
34989,03/08/2021 07:08:43 PM,2.332,
34990,03/08/2021 07:08:44 PM,2.344,
34991,03/08/2021 07:08:45 PM,2.344,
34992,03/08/2021 07:08:46 PM,2.344,
34993,03/08/2021 07:08:47 PM,2.332,
34994,03/08/2021 07:08:48 PM,2.320,
34995,03/08/2021 07:08:49 PM,2.320,
34996,03/08/2021 07:08:50 PM,2.344,
34997,03/08/2021 07:08:51 PM,2.320,
34998,03/08/2021 07:08:52 PM,2.332,
34999,03/08/2021 07:08:53 PM,2.320,
35000,03/08/2021 07:08:54 PM,2.320,
35001,03/08/2021 07:08:55 PM,2.418,
35002,03/08/2021 07:08:56 PM,2.369,
35003,03/08/2021 07:08:57 PM,2.381,
35004,03/08/2021 07:08:58 PM,2.393,
35005,03/08/2021 07:08:59 PM,2.381,
35006,03/08/2021 07:09:00 PM,2.369,
35007,03/08/2021 07:09:01 PM,2.369,
35008,03/08/2021 07:09:02 PM,2.283,
35009,03/08/2021 07:09:03 PM,2.283,
35010,03/08/2021 07:09:04 PM,2.295,
35011,03/08/2021 07:09:05 PM,2.283,
35012,03/08/2021 07:09:06 PM,2.308,
35013,03/08/2021 07:09:07 PM,2.369,
35014,03/08/2021 07:09:08 PM,2.344,
35015,03/08/2021 07:09:09 PM,2.344,
35016,03/08/2021 07:09:10 PM,2.295,
35017,03/08/2021 07:09:11 PM,2.283,
35018,03/08/2021 07:09:12 PM,2.295,
35019,03/08/2021 07:09:13 PM,2.283,
35020,03/08/2021 07:09:14 PM,2.283,
35021,03/08/2021 07:09:15 PM,2.283,
35022,03/08/2021 07:09:16 PM,2.283,
35023,03/08/2021 07:09:17 PM,2.283,
35024,03/08/2021 07:09:18 PM,2.283,
35025,03/08/2021 07:09:19 PM,2.295,
35026,03/08/2021 07:09:20 PM,2.283,
35027,03/08/2021 07:09:21 PM,2.308,
35028,03/08/2021 07:09:22 PM,2.308,
35029,03/08/2021 07:09:23 PM,2.283,
35030,03/08/2021 07:09:24 PM,2.295,
35031,03/08/2021 07:09:25 PM,2.295,
35032,03/08/2021 07:09:26 PM,2.295,
35033,03/08/2021 07:09:27 PM,2.283,
35034,03/08/2021 07:09:28 PM,2.320,
35035,03/08/2021 07:09:29 PM,2.295,
35036,03/08/2021 07:09:30 PM,2.295,
35037,03/08/2021 07:09:31 PM,2.295,
35038,03/08/2021 07:09:32 PM,2.295,
35039,03/08/2021 07:09:33 PM,2.295,
35040,03/08/2021 07:09:34 PM,2.308,
35041,03/08/2021 07:09:35 PM,2.283,
35042,03/08/2021 07:09:36 PM,2.357,
35043,03/08/2021 07:09:37 PM,2.381,
35044,03/08/2021 07:09:38 PM,2.357,
35045,03/08/2021 07:09:39 PM,2.369,
35046,03/08/2021 07:09:40 PM,2.381,
35047,03/08/2021 07:09:41 PM,2.369,
35048,03/08/2021 07:09:42 PM,2.381,
35049,03/08/2021 07:09:43 PM,2.332,
35050,03/08/2021 07:09:44 PM,2.308,
35051,03/08/2021 07:09:45 PM,2.308,
35052,03/08/2021 07:09:46 PM,2.308,
35053,03/08/2021 07:09:47 PM,2.320,
35054,03/08/2021 07:09:48 PM,2.295,
35055,03/08/2021 07:09:49 PM,2.308,
35056,03/08/2021 07:09:50 PM,2.308,
35057,03/08/2021 07:09:51 PM,2.308,
35058,03/08/2021 07:09:52 PM,2.283,
35059,03/08/2021 07:09:53 PM,2.295,
35060,03/08/2021 07:09:54 PM,2.320,
35061,03/08/2021 07:09:55 PM,2.320,
35062,03/08/2021 07:09:56 PM,2.283,
35063,03/08/2021 07:09:57 PM,2.320,
35064,03/08/2021 07:09:58 PM,2.308,
35065,03/08/2021 07:09:59 PM,2.308,
35066,03/08/2021 07:10:00 PM,2.308,
35067,03/08/2021 07:10:01 PM,2.308,
35068,03/08/2021 07:10:02 PM,2.295,
35069,03/08/2021 07:10:03 PM,2.320,
35070,03/08/2021 07:10:04 PM,2.295,
35071,03/08/2021 07:10:05 PM,2.308,
35072,03/08/2021 07:10:06 PM,2.308,
35073,03/08/2021 07:10:07 PM,2.308,
35074,03/08/2021 07:10:08 PM,2.308,
35075,03/08/2021 07:10:09 PM,2.308,
35076,03/08/2021 07:10:10 PM,2.393,
35077,03/08/2021 07:10:11 PM,2.405,
35078,03/08/2021 07:10:12 PM,2.381,
35079,03/08/2021 07:10:13 PM,2.393,
35080,03/08/2021 07:10:14 PM,2.332,
35081,03/08/2021 07:10:15 PM,2.332,
35082,03/08/2021 07:10:16 PM,2.332,
35083,03/08/2021 07:10:17 PM,2.357,
35084,03/08/2021 07:10:18 PM,2.344,
35085,03/08/2021 07:10:19 PM,2.357,
35086,03/08/2021 07:10:20 PM,2.344,
35087,03/08/2021 07:10:21 PM,2.332,
35088,03/08/2021 07:10:22 PM,2.320,
35089,03/08/2021 07:10:23 PM,2.332,
35090,03/08/2021 07:10:24 PM,2.332,
35091,03/08/2021 07:10:25 PM,2.332,
35092,03/08/2021 07:10:26 PM,2.357,
35093,03/08/2021 07:10:27 PM,2.344,
