time,well_pump,new_fridge,water_heater,old_fridge
02/12/2021 10:42:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:43:36 AM,0.073,0.525,0.122,0.049
02/12/2021 10:44:36 AM,0.061,0.525,0.122,0.049
02/12/2021 10:45:36 AM,0.061,0.537,0.122,0.073
02/12/2021 10:46:36 AM,0.061,0.562,0.098,0.049
02/12/2021 10:47:36 AM,0.061,0.696,0.122,0.049
02/12/2021 10:48:36 AM,0.061,0.598,0.122,0.049
02/12/2021 10:49:36 AM,0.061,0.574,0.098,0.049
02/12/2021 10:50:36 AM,0.061,0.623,0.122,0.049
02/12/2021 10:51:36 AM,0.061,0.574,0.122,0.049
02/12/2021 10:52:36 AM,0.061,0.623,0.122,0.073
02/12/2021 10:53:36 AM,0.061,0.623,0.122,0.073
02/12/2021 10:54:36 AM,0.061,0.623,0.122,0.049
02/12/2021 10:55:36 AM,0.049,0.623,0.122,0.073
02/12/2021 10:56:36 AM,0.061,0.623,0.122,0.049
02/12/2021 10:57:36 AM,0.061,0.623,0.098,0.049
02/12/2021 10:58:36 AM,0.061,0.623,0.122,0.049
02/12/2021 10:59:36 AM,0.061,0.623,0.098,0.049
02/12/2021 11:00:36 AM,0.061,0.623,0.098,0.049
02/12/2021 11:01:36 AM,0.061,0.623,0.122,0.073
02/12/2021 11:02:36 AM,0.061,0.623,0.122,0.073
02/12/2021 11:03:36 AM,0.061,0.623,0.098,0.049
02/12/2021 11:04:36 AM,0.061,0.623,0.098,0.049
02/12/2021 11:05:36 AM,0.061,0.623,0.122,0.073
02/12/2021 11:06:36 AM,0.073,0.623,0.122,0.049
02/12/2021 11:07:36 AM,0.061,0.623,0.098,0.073
02/12/2021 11:08:36 AM,0.061,0.611,0.098,0.049
02/12/2021 11:09:36 AM,0.061,0.611,0.122,0.049
02/12/2021 11:10:36 AM,0.061,0.611,0.122,0.073
02/12/2021 11:11:36 AM,0.061,0.611,0.098,0.049
02/12/2021 11:12:36 AM,0.061,0.586,0.122,0.073
02/12/2021 11:13:36 AM,0.061,0.562,0.122,0.049
02/12/2021 11:14:36 AM,0.061,0.562,0.122,0.073
02/12/2021 11:15:36 AM,0.061,0.549,0.122,0.049
02/12/2021 11:16:36 AM,0.061,0.549,0.122,0.073
02/12/2021 11:17:36 AM,0.049,0.647,0.098,0.073
02/12/2021 11:18:36 AM,0.061,0.537,0.122,0.049
02/12/2021 11:19:36 AM,0.061,0.537,0.098,0.049
02/12/2021 11:20:36 AM,0.061,0.537,0.122,0.049
02/12/2021 11:21:36 AM,0.061,0.537,0.098,0.049
02/12/2021 11:22:36 AM,0.061,0.525,0.098,0.049
02/12/2021 11:23:36 AM,0.061,0.525,0.098,0.049
02/12/2021 11:24:36 AM,0.061,0.525,0.122,0.049
02/12/2021 11:25:36 AM,0.061,0.525,0.098,0.049
02/12/2021 11:26:36 AM,0.061,0.525,0.122,0.073
02/12/2021 11:27:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:28:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:29:36 AM,0.061,0.513,0.122,0.049
02/12/2021 11:30:36 AM,0.061,0.525,0.122,0.073
02/12/2021 11:31:36 AM,0.061,0.513,0.122,0.049
02/12/2021 11:32:36 AM,0.061,0.525,0.098,0.049
02/12/2021 11:33:36 AM,0.049,0.513,0.098,0.049
02/12/2021 11:34:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:35:36 AM,0.061,0.513,0.098,0.073
02/12/2021 11:36:36 AM,0.061,0.525,0.122,0.049
02/12/2021 11:37:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:38:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:39:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:40:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:41:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:42:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:43:36 AM,0.061,0.513,0.098,0.049
02/12/2021 11:44:36 AM,0.061,0.513,0.098,0.073
02/12/2021 11:45:36 AM,0.073,0.501,0.122,0.073
02/12/2021 11:46:36 AM,0.073,0.501,0.122,0.073
02/12/2021 11:47:36 AM,0.061,0.611,0.122,0.073
02/12/2021 11:48:36 AM,0.049,0.501,0.098,0.049
02/12/2021 11:49:36 AM,0.049,0.488,0.122,0.073
02/12/2021 11:50:36 AM,0.073,0.501,0.122,0.049
02/12/2021 11:51:36 AM,0.061,0.501,0.098,0.049
02/12/2021 11:52:36 AM,0.061,0.501,0.122,0.073
02/12/2021 11:53:36 AM,0.061,0.501,0.098,0.073
02/12/2021 11:54:36 AM,0.073,0.501,0.122,0.073
02/12/2021 11:55:36 AM,0.061,0.061,0.098,0.049
02/12/2021 11:56:36 AM,0.061,0.061,0.098,0.049
02/12/2021 11:57:36 AM,0.061,0.061,0.122,0.049
02/12/2021 11:58:36 AM,0.073,0.049,0.122,0.073
02/12/2021 11:59:36 AM,0.061,0.049,0.122,0.073
02/12/2021 12:00:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:01:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:02:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:03:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:04:36 PM,0.049,0.061,0.122,0.049
02/12/2021 12:05:36 PM,0.073,0.061,0.098,0.049
02/12/2021 12:06:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:07:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:08:36 PM,0.061,0.049,0.122,0.049
02/12/2021 12:09:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:10:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:11:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:12:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:13:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:14:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:15:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:16:36 PM,0.073,0.061,0.122,0.073
02/12/2021 12:17:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:18:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:19:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:20:36 PM,6.606,0.073,0.122,0.073
02/12/2021 12:21:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:22:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:23:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:24:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:25:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:26:36 PM,0.073,0.061,0.098,0.049
02/12/2021 12:27:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:28:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:29:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:30:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:31:36 PM,0.061,0.061,0.098,0.049
02/12/2021 12:32:36 PM,0.061,0.049,0.122,0.073
02/12/2021 12:33:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:34:36 PM,0.061,0.061,0.098,0.073
02/12/2021 12:35:36 PM,0.061,0.061,0.122,0.073
02/12/2021 12:36:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:37:36 PM,0.061,0.061,0.122,0.049
02/12/2021 12:38:36 PM,0.073,0.061,0.098,0.073
02/12/2021 12:39:36 PM,0.073,0.049,0.122,0.073
02/12/2021 12:40:36 PM,0.073,0.574,0.122,0.073
02/12/2021 12:41:36 PM,0.061,0.574,0.122,0.073
02/12/2021 12:42:36 PM,0.061,0.574,0.098,0.073
02/12/2021 12:43:36 PM,0.061,0.562,0.122,0.073
02/12/2021 12:44:36 PM,0.061,0.623,0.122,0.073
02/12/2021 12:45:36 PM,0.061,0.586,0.122,0.073
02/12/2021 12:46:36 PM,0.061,0.611,0.122,0.073
02/12/2021 12:47:36 PM,0.049,0.720,0.122,0.073
02/12/2021 12:48:36 PM,0.061,0.611,0.122,0.073
02/12/2021 12:49:36 PM,0.073,0.611,0.098,0.073
02/12/2021 12:50:36 PM,0.061,0.623,0.122,0.073
02/12/2021 12:51:36 PM,0.061,0.623,0.122,0.073
02/12/2021 12:52:36 PM,0.061,0.611,0.122,0.049
02/12/2021 12:53:36 PM,0.073,0.623,0.122,0.073
02/12/2021 12:54:36 PM,0.061,0.623,0.098,0.073
02/12/2021 12:55:36 PM,0.073,0.611,0.122,0.073
02/12/2021 12:56:36 PM,0.061,0.611,0.098,0.073
02/12/2021 12:57:36 PM,0.073,0.611,0.122,0.073
02/12/2021 12:58:36 PM,0.073,0.598,0.098,0.073
02/12/2021 12:59:36 PM,0.061,0.611,0.098,0.073
02/12/2021 01:00:36 PM,0.073,0.598,0.098,0.073
02/12/2021 01:01:36 PM,0.061,0.598,0.122,0.073
02/12/2021 01:02:36 PM,0.073,0.611,0.122,0.073
02/12/2021 01:03:36 PM,0.061,0.598,0.098,0.073
02/12/2021 01:04:36 PM,0.061,0.598,0.122,0.073
02/12/2021 01:05:36 PM,0.061,0.598,0.122,0.073
02/12/2021 01:06:36 PM,0.037,0.586,0.195,0.000
02/12/2021 01:07:36 PM,0.049,0.598,0.122,0.049
02/12/2021 01:08:36 PM,0.037,0.586,0.195,0.000
